window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,1.7263135447805154,1.2947351585188782,0.10015118908009016,0.1945839694387881,1.0,0.4315783861729594,0.0,1.2978036600143544e-12,8.070097714916518e-12,8.999999999999995e-12
0,adam,24,0.0,250.0,0.3529436012679445,0.16791558762214995,0.018471067609136478,0.03149872372304621,0.11794579628996725,0.18502801355516588,0.0,5.893457210672407e-12,9.695891430054872e-13,1.3300003045010578e-12
0,adam,49,0.0,250.0,0.291031307710412,0.11460956662862651,0.0017567415428530484,0.03007858304019517,0.08277424204557829,0.17642174099050503,0.0,3.508611720760624e-13,7.655209522966201e-13,9.366912846989304e-13
0,adam,74,0.0,250.0,0.23718917068932338,0.08033087275996548,0.0003854128358442935,0.0201533878493567,0.059792072074764474,0.156858297835945,0.0,1.2549159303401729e-13,5.686218094624442e-13,7.151104585583454e-13
0,adam,99,0.0,250.0,0.1945125051696138,0.07006664840609395,0.0030644221206828992,0.021542110331275604,0.04546011595413544,0.12444585666617024,0.0,5.972697889698973e-13,5.255381667827799e-13,8.485749655743008e-13
0,adam,124,0.0,250.0,0.14312808072788957,0.03785734093452285,0.0008094944594940987,0.011123444880653583,0.02592440159437517,0.10527073969580854,0.0,3.047380949062337e-13,2.968276027106496e-13,4.587340369143944e-13
0,adam,149,0.0,250.0,0.12465829039219524,0.033635446003682457,0.0013876407850076768,0.015190858669522496,0.017056946549152283,0.09102284429021296,0.0,4.072131765220965e-13,3.4130116909263356e-13,3.172066925340044e-13
0,adam,174,0.0,250.0,0.10765633086956601,0.03046958951885176,0.0020547137834791215,0.011299071135115487,0.01711580460025715,0.07718674125157059,0.0,7.555237533984941e-13,2.879498177857797e-13,4.496758677287314e-13
0,adam,199,0.0,250.0,0.16291101017731302,0.07205294781993156,0.0021087224999566173,0.026592702925188463,0.04335152239478648,0.09085806225736663,0.0,8.580644488798147e-13,8.521474015511578e-13,1.3924883505811286e-12
0,adam,224,0.0,250.0,0.08720626409183312,0.021954418729164343,0.001855127020478789,0.007298811819679925,0.012800479889005631,0.06525184526207954,0.0,7.088077557588122e-13,2.2600708618503e-13,3.8756863779821083e-13
0,adam,249,0.0,250.0,0.1017588109212964,0.03603152202032971,0.001668302716282213,0.02566230791055105,0.00870091139349645,0.06572728879925083,0.0,6.797797138694863e-13,6.754518678039078e-13,2.7595980635320705e-13
0,adam,274,0.0,250.0,0.10606255056256306,0.04721048511889455,0.0013913826878315279,0.017979993309002656,0.027839109122060366,0.058852065340676364,0.0,8.440102438814133e-13,6.627785829900512e-13,1.2308283275683923e-12
0,adam,299,0.0,250.0,0.1037781259947917,0.03734695243152474,0.0007180808080386739,0.014349520145429222,0.022279351478056847,0.06643117346045795,0.0,5.53435186020681e-13,5.594622485005387e-13,1.0017301115646729e-12
