window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,1.726344646722693,1.2947584849742924,0.10025666883375696,0.19450181614053544,1.0,0.43158616165809754,0.0,1.299170513584679e-12,8.066690521886117e-12,8.999999999999995e-12
0,adam,24,0.0,250.0,0.3454677962867402,0.1568662088150111,0.01750452304920977,0.030994270734868996,0.10836741503093233,0.18860158737961286,0.0,5.652570047657504e-12,9.033795477844393e-13,1.260850523366383e-12
0,adam,49,0.0,250.0,0.2807839360493956,0.10566661019807064,0.0012710099813609901,0.028478297947659,0.07591730226905065,0.17511732575885186,0.0,1.9353850348194118e-13,7.22240078649454e-13,8.683838126408531e-13
0,adam,74,0.0,250.0,0.23396091135242186,0.07618057818939986,0.0006109882592517775,0.019137365291341173,0.05643222463880691,0.15778033306883,0.0,3.6642041857353074e-13,5.435723400266722e-13,6.865304526018497e-13
0,adam,99,0.0,250.0,0.18929635773115652,0.05669574203691729,0.002965780956494747,0.024649890365440522,0.02908007071498202,0.1326006155971885,0.0,7.507293132100283e-13,4.977581843074716e-13,3.8139903361334197e-13
0,adam,124,0.0,250.0,0.14708078159135027,0.039103693621064396,0.0007679575540254295,0.011924117934079036,0.02641161813295993,0.10797708787217786,0.0,2.689227966510247e-13,3.156649440397857e-13,5.126803939179252e-13
0,adam,149,0.0,250.0,0.12159985044120206,0.032115196197080746,0.001998318275502222,0.014926066269850484,0.015190811651728042,0.08948465414469292,0.0,8.264236845756188e-13,3.351303691856082e-13,2.9117207882429916e-13
0,adam,174,0.0,250.0,0.11246359114151534,0.02910923283906286,0.002551203998543333,0.013819542826235359,0.01273848601428417,0.08335435820276099,0.0,8.458546706330432e-13,3.4524132288216435e-13,2.469627849947866e-13
0,adam,199,0.0,250.0,0.10533930128043997,0.0322100173950738,0.0032682946504642364,0.011376554332404894,0.017565168412204672,0.0731292837848753,0.0,1.1017936714903617e-12,3.2904997101097974e-13,6.301209277190919e-13
0,adam,224,0.0,250.0,0.09527891534608471,0.028756883732348734,0.0036414049012026928,0.009597497741592373,0.01551798108955367,0.0665220315124639,0.0,1.2140942298634695e-12,2.914938305332667e-13,6.086225152626954e-13
0,adam,249,0.0,250.0,0.08443824955035895,0.021736440744607906,0.0032198617585105778,0.007137776448754744,0.011378802537342582,0.06270180870396251,0.0,9.481877623139774e-13,2.2464337884468295e-13,4.027772438360558e-13
