window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,2.0370608033238278,1.527795602426088,0.10025666883375696,0.4275389335923308,1.0,0.5092652008086961,0.0,1.299170513584679e-12,4.6242611057346566e-11,8.999999999999995e-12
0,adam,24,0.0,250.0,0.47703035161300633,0.24473366393404347,0.013651218913297332,0.11871643335003294,0.1123660116707132,0.2322966875877824,0.0,5.011277564196942e-12,7.783781488413969e-12,1.3290551515590897e-12
0,adam,49,0.0,250.0,0.37869038843982483,0.16177686799663354,0.004372215924329441,0.07735747245241915,0.08004717961988495,0.21691352035074443,0.0,1.8283988696552124e-12,5.132060854585355e-12,1.4778811395131415e-12
0,adam,74,0.0,250.0,0.32456882503186857,0.12901244456903907,0.00029568709541085813,0.0630090849103848,0.0657076725632434,0.19555638036861442,0.0,3.273316255290282e-13,4.376157023361299e-12,1.4622970762164511e-12
0,adam,99,0.0,250.0,0.28100330994412154,0.11133382116629045,0.004089397289919539,0.06047601850208959,0.04676840537428133,0.1696694886791421,0.0,1.6827560173015408e-12,2.9016170749263925e-12,1.885073079236284e-12
0,adam,124,0.0,250.0,0.22465189513437983,0.07367449971987824,0.001169588046102516,0.035871814632907124,0.03663309704086861,0.1509773953157902,0.0,9.293656209143938e-13,2.640955168100207e-12,1.0961184345282392e-12
0,adam,149,0.0,250.0,0.18560586703422502,0.059645729342833846,0.0013327216378418245,0.028859508467811098,0.029453499237180925,0.1259601375908247,0.0,5.210026398867509e-13,1.9883073011246717e-12,1.0796404218209418e-12
0,adam,174,0.0,250.0,0.5028996367025994,0.3019933297960359,0.002706088622348529,0.2526391379327843,0.04664810324090308,0.20090630680484142,0.0,1.6714666845425062e-12,3.4002763931452497e-12,3.2902906724465113e-12
0,adam,199,0.0,250.0,0.2029509102529564,0.0712398523296781,0.0016317339254383278,0.047392516852336974,0.0222156015519028,0.13171105782299966,0.0,5.475675028197003e-13,2.459347417602331e-12,5.746733402140096e-13
0,adam,224,0.0,250.0,0.15740676232042283,0.0493111583138479,0.002360361917461745,0.027233307691239696,0.01971748870514646,0.10809560390523032,0.0,9.248147178562793e-13,1.6394760100008454e-12,6.685514238757331e-13
0,adam,249,0.0,250.0,0.13829500154462812,0.045366665476420306,0.002945020941928313,0.019256846339775948,0.02316479819471605,0.09292833596521315,0.0,1.0621555018097411e-12,1.2899081528732584e-12,9.411095722679024e-13
0,adam,274,0.0,250.0,0.24184449389047755,0.10910266326179478,0.002199132003401003,0.07630630928992609,0.030597221968467692,0.1327418305250784,0.0,6.986200156921017e-13,1.6020432238162007e-12,1.3250197812530878e-12
0,adam,299,0.0,250.0,0.1219696234030037,0.03720288045292279,0.0017700976626266844,0.017819454148395315,0.01761332864190079,0.08476674284608682,0.0,4.793077147580297e-13,1.1910421683562012e-12,5.633875777190843e-13
0,adam,324,0.0,250.0,0.24870094301424875,0.11214208649135841,0.0019898758827173093,0.08015020529312879,0.03000200531551232,0.13655885641780732,0.0,7.696152393560906e-13,1.3452230728530492e-12,1.1596788762577959e-12
0,adam,349,0.0,250.0,0.23134296313831137,0.10463513009497866,0.0014269573991498748,0.0749613835187294,0.02824678917709938,0.12670783293795373,0.0,4.776332028687667e-13,1.3059975003214926e-12,9.857326486453314e-13
0,adam,374,0.0,250.0,0.1089976916310362,0.03856290787714309,0.001346831043979927,0.019678506398318304,0.017537570434844857,0.07043478364804288,0.0,4.817868496724192e-13,1.024531956388944e-12,5.35007762447733e-13
0,adam,399,0.0,250.0,0.11199832354856154,0.04316879409110223,0.0011924812420242138,0.03079697514648358,0.011179337702594442,0.06882952935043969,0.0,4.1046756112937725e-13,9.795140708192457e-13,3.08254343338193e-13
0,adam,424,0.0,250.0,0.12213890649197696,0.045771024511670325,0.0008681959300311886,0.024601092900414963,0.020301735681224176,0.07636788187295017,0.0,2.7504582931547627e-13,9.753886095831565e-13,4.895294049693499e-13
0,adam,449,0.0,250.0,0.10804067150549328,0.03914056315503188,0.0006720069119629331,0.02000600108147475,0.018462555161594195,0.0689001082428715,0.0,2.0531963738460628e-13,9.377233231397426e-13,4.2936828533247255e-13
0,adam,474,0.0,250.0,0.13422668310407593,0.05834960931373802,0.0006285577186026375,0.046748585590316395,0.010972466004818984,0.07587707368245623,0.0,1.8668383975351182e-13,1.0610539551449213e-12,2.1498970929189456e-13
0,adam,499,0.0,250.0,0.10022667476139244,0.03655972544630265,0.0006448240203007069,0.02287698055852425,0.013037920867477695,0.06366694920686986,0.0,1.9104506279290343e-13,9.030971407817713e-13,3.0251043248678995e-13
0,adam,524,0.0,250.0,0.07920758951331312,0.026449796790117268,0.0006730689343787073,0.015103661331878513,0.010673066523860046,0.052757792614176104,0.0,1.8976226271240708e-13,7.97292291383588e-13,2.550476445788154e-13
0,adam,549,0.0,250.0,0.4504537235570129,0.27404179419819863,0.0008833385417141171,0.24119601934711107,0.03196243630937343,0.1764119292485634,0.0,2.648482276334047e-13,9.906077954017853e-13,6.990023969016488e-13
0,adam,574,0.0,250.0,0.20198933201544328,0.07370520169634368,0.0007991436999423118,0.0536047171961025,0.01930134080029887,0.1282841302091288,0.0,1.92537208644814e-13,8.719790095135985e-13,2.4007504261650764e-13
0,adam,599,0.0,250.0,0.14003990183167644,0.06378266918217756,0.0006146908335635757,0.05309454107938198,0.010073437269232008,0.07625723254016101,0.0,1.538883033765851e-13,1.023636686797848e-12,1.0524309376282709e-13
0,adam,624,0.0,250.0,0.07695012179074623,0.025086590499530395,0.000600232809973218,0.014252040900148834,0.010234316789408341,0.05186353118172534,0.0,1.3527137891202265e-13,6.444545217566342e-13,2.3733067321611417e-13
0,adam,649,0.0,250.0,0.1277188325876869,0.06460810354915507,0.0005940676817083915,0.045379718958637856,0.018634316908808814,0.0631107289279456,0.0,1.3754886360351488e-13,6.01062050105042e-13,3.2006071110015363e-13
0,adam,674,0.0,250.0,0.071546585609805,0.025435345130036327,0.0006502405916862546,0.017628673690696796,0.007156430847653277,0.046111240367982136,0.0,1.279569444929564e-13,5.136519452763501e-13,1.8307142462149988e-13
0,adam,699,0.0,250.0,0.15515116406851762,0.04985049171320234,0.0033961211018190135,0.03228619962725329,0.014168170984130032,0.10530067224264524,0.0,1.1302870338704457e-12,5.170327893324335e-13,1.0599157405571469e-13
0,adam,724,0.0,250.0,0.06815309469673402,0.023493686155476312,0.0006232800859594419,0.017257687993312933,0.00561271807620394,0.04465940842894395,0.0,9.101254022924081e-14,5.387004315491756e-13,8.368038798842622e-14
0,adam,749,0.0,250.0,0.09993787806207965,0.051535033124415985,0.0005024181944136407,0.04159810693298583,0.009434507997016511,0.04840284482476948,0.0,5.896475318945572e-14,4.5220430965787966e-13,1.5016736328275e-13
0,adam,774,0.0,250.0,2.159003480745788,1.182124916902964,0.0007677932743090836,1.1508561236990604,0.030500999929594437,0.9768785637295335,0.0,1.463796587127709e-13,5.306117947988634e-13,2.4693844276236055e-13
0,adam,799,0.0,250.0,0.06405913649240137,0.018778462772227486,0.0004868505348160104,0.011904444758750937,0.006387167478660538,0.04528067360729394,0.0,5.989955318712538e-14,5.04226570115076e-13,8.669206172398266e-14
0,adam,824,0.0,250.0,0.06378275690237792,0.022230338989271497,0.0005155498091396777,0.014244825833702781,0.007469963346429039,0.04155241779974007,0.0,5.3861550602429315e-14,4.748882395828456e-13,1.7040635250349508e-13
0,adam,849,0.0,250.0,0.22477421991549557,0.14658493910478132,0.0010911534884678522,0.13034213983563783,0.01515164578067562,0.07818928069759033,0.0,1.808013644597086e-13,6.00933105778407e-13,9.692721805797076e-14
0,adam,874,0.0,250.0,0.05942284190325194,0.0171347409322487,0.00044192629399440584,0.011102710779482489,0.005590103858771807,0.04228810085815476,0.0,4.706127781751132e-14,5.695943071398303e-13,9.855317847341357e-14
