window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,2.0370608033250868,1.527795602426088,0.10025666883375696,0.4275389335923308,1.0,0.5092652008086961,0.0,1.299170513584679e-12,4.6242611057346566e-11,8.999999999999995e-12
0,adam,24,0.0,250.0,0.4749231130202695,0.24481404884198937,0.008440195226485914,0.12383962436229927,0.11253422925320421,0.23010906408655676,0.0,3.339409029581974e-12,8.077796305679146e-12,1.3867228257208915e-12
0,adam,49,0.0,250.0,0.3625833624937524,0.1493586343090777,0.005135381754626672,0.07314327680046967,0.07107997575398134,0.21322472809151613,0.0,1.8175332194265956e-12,4.639570770542987e-12,1.4047509153641962e-12
0,adam,74,0.0,250.0,0.32556668800836963,0.1259066654909479,0.00037209870361523857,0.0627936882590645,0.06274087852826815,0.19966002242350453,0.0,3.4407522060948945e-13,4.255259470753937e-12,1.3584782622991475e-12
0,adam,99,0.0,250.0,0.2601631029257071,0.08868297727367061,0.0028144251808486427,0.04558775566847061,0.04028079642435136,0.1714801255551053,0.0,1.4962068456529713e-12,3.0879074310604418e-12,1.0151809303567979e-12
0,adam,124,0.0,250.0,0.239414018032867,0.08049053224150644,0.0019268703049155661,0.04880497904837769,0.02975868288821319,0.15892348569351153,0.0,9.562575312553185e-13,2.8594202781025183e-12,7.029777580539713e-13
0,adam,149,0.0,250.0,0.2123752678505499,0.07312927746560136,0.0016851153843525778,0.04934837832764094,0.022095783753607837,0.13924599028532875,0.0,6.209226890580645e-13,2.341319135461064e-12,6.953188053460066e-13
0,adam,174,0.0,250.0,0.23414342056410264,0.0909638604241444,0.001689948815081175,0.05370781605553391,0.03556609555352932,0.1431795600409365,0.0,7.391526557624616e-13,2.4330864752549514e-12,1.5611846114090817e-12
0,adam,199,0.0,250.0,0.17502995390508147,0.05735974652067651,0.0024213357068946935,0.02901158753870569,0.02592682327507613,0.11767020728418516,0.0,7.47360692013478e-13,1.844167561401511e-12,1.0435386488722306e-12
0,adam,224,0.0,250.0,0.15322173921398866,0.04987922351977565,0.0037957826408808377,0.023520415340311275,0.02256302553858354,0.10334251559270458,0.0,1.2336972386100024e-12,1.6117534061163593e-12,8.512983860858529e-13
0,adam,249,0.0,250.0,0.21261019629809572,0.08662709605346158,0.002849106296167347,0.0674999237487503,0.016278066008543934,0.1259831001434076,0.0,6.528940397165008e-13,2.2365412309056273e-12,3.2135217790274144e-13
0,adam,274,0.0,250.0,0.14150793937534117,0.046088303814596374,0.003355360278574818,0.024618564184275715,0.018114379351745844,0.0954196354585191,0.0,7.564694048124723e-13,1.48365973142203e-12,5.960091883199114e-13
0,adam,299,0.0,250.0,0.125982625693175,0.0402385379378704,0.003226497584996915,0.02097589403535021,0.01603614631752327,0.08574408765169796,0.0,6.780752702850587e-13,1.2903995199512974e-12,4.62006820055879e-13
0,adam,324,0.0,250.0,0.1568496064033816,0.06276385091147571,0.00270447955336465,0.036755209987565665,0.02330416137054539,0.0940857553871295,0.0,5.391100947570922e-13,1.210661931642052e-12,6.423970137946105e-13
0,adam,349,0.0,250.0,0.1391878595366109,0.05657070747700628,0.0021740064958495455,0.04193238122630404,0.012464319754852692,0.0826171519536419,0.0,4.570225962408053e-13,1.161485857689898e-12,2.7084513264028247e-13
0,adam,374,0.0,250.0,0.6357026404866157,0.34325256311990726,0.001689189743716687,0.3069142256039061,0.034649147772284505,0.29245007725959615,0.0,3.832861137340535e-13,1.3741496804950246e-12,8.972733884763269e-13
0,adam,399,0.0,250.0,0.36322198141144946,0.20559992656343834,0.0013753675372979231,0.1771978790139792,0.027026680012161203,0.15762205474236593,0.0,4.33706350460151e-13,1.6118610885322267e-12,4.627867706407917e-13
0,adam,424,0.0,250.0,0.18129265938716937,0.07792491723760396,0.0014838447218852694,0.06455304588216294,0.011888026633555746,0.1033677420447859,0.0,6.161463040309623e-13,1.6741695833492405e-12,1.1810859573401417e-13
0,adam,449,0.0,250.0,0.12877584940110537,0.04421971882544917,0.0006315872038364887,0.033549068655705956,0.010039062965906734,0.08455613047065653,0.0,9.204435982581043e-14,1.376876090196745e-12,1.9970376048541686e-13
0,adam,474,0.0,250.0,0.09808224795294075,0.028873347917874246,0.000630414544417829,0.015608107439902569,0.012634825933553848,0.06920889992892154,0.0,1.3352228991443957e-13,1.1168162271087664e-12,2.8436754427647135e-13
0,adam,499,0.0,250.0,0.10909577521144824,0.04078499440862209,0.0006069656359636717,0.024327333440952347,0.015850695331706074,0.06831078069507414,0.0,1.2947940268190362e-13,9.56131989020066e-13,2.958992380266162e-13
0,adam,524,0.0,250.0,0.15735584438363193,0.07902255256897167,0.000535731808160631,0.06404708897567915,0.01443973178513188,0.07833329170603068,0.0,9.280259324072656e-14,9.877616425369721e-13,1.4499779153366974e-13
0,adam,549,0.0,250.0,0.13712574703839717,0.061278557572969385,0.00045412311464749957,0.04801947671837591,0.01280495773994597,0.07584718935643515,0.0,8.098587085576179e-14,9.142218173245816e-13,1.4852233516959073e-13
0,adam,574,0.0,250.0,0.07623855922640604,0.02259052258928785,0.00041435099398049217,0.011232264199212813,0.010943907396094545,0.05364803652781138,0.0,6.866547962841822e-14,8.2371608708555e-13,2.0522332999179204e-13
0,adam,599,0.0,250.0,0.10289501119141153,0.04474163258945897,0.00047016412465627604,0.0308793469497471,0.013392121515055592,0.058153378491227516,0.0,6.833878410387221e-14,7.070251942928859e-13,2.2036960237635265e-13
