window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,1.7263446467210677,1.2947584849742924,0.10025666883375696,0.19450181614053544,1.0,0.43158616165809754,0.0,1.299170513584679e-12,8.066690521886117e-12,8.999999999999995e-12
0,adam,24,0.0,250.0,0.35306066494636984,0.16801056443816595,0.018464982670047106,0.03148373868995442,0.11806184307816443,0.18505010041757586,0.0,5.8890687047410605e-12,9.690405102707902e-13,1.3314300934439003e-12
0,adam,49,0.0,250.0,0.2911296305892953,0.11468648435282938,0.0017575228545719792,0.03008901467154333,0.08283994682671407,0.17644314614518655,0.0,3.5021716596724686e-13,7.6512729825297e-13,9.371399172473775e-13
0,adam,74,0.0,250.0,0.23729507070497913,0.08039930800433634,0.0003837598421462325,0.020149488889537055,0.059866059272653045,0.15689576260723065,0.0,1.248721251898401e-13,5.681293872125699e-13,7.159534469492534e-13
0,adam,99,0.0,250.0,0.19617646417512033,0.07119447083237304,0.003065076351527246,0.021936335865402713,0.04619305861544309,0.12498199324540195,0.0,5.963088427506348e-13,5.34894906822961e-13,8.632342914961953e-13
0,adam,124,0.0,250.0,0.14104132210346132,0.03614229371818598,0.0008121388832667887,0.01044031022145997,0.024889844613459222,0.10489902828773288,0.0,3.14070427589271e-13,2.8113904821443877e-13,4.2058183445686055e-13
0,adam,149,0.0,250.0,0.12320558151749804,0.0330965882086192,0.0013873315762259742,0.014351396116734444,0.01735786051565878,0.09010899321055511,0.0,4.0372153729848787e-13,3.264224754622248e-13,3.286118594770331e-13
0,adam,174,0.0,250.0,0.10674864138387441,0.029653312708750223,0.0020357455917744643,0.011105504573346404,0.016512062543629354,0.07709532857594892,0.0,7.34441328345853e-13,2.813197437406826e-13,4.2290716216585366e-13
0,adam,199,0.0,250.0,0.09866953901624151,0.02608829065432037,0.0021602473771312005,0.013314622056238417,0.010613421220950754,0.07258124826165528,0.0,8.301155701961382e-13,3.4208030701786046e-13,2.3645787128932944e-13
0,adam,224,0.0,250.0,0.11616292540585145,0.034726150335205,0.0018472584783206258,0.020673432647450803,0.01220545920943357,0.08143677497130374,0.0,9.814047425651948e-13,5.638212580180761e-13,1.684584878853738e-13
0,adam,249,0.0,250.0,0.08860699871317264,0.021039051758515843,0.0017316629211735312,0.009599929671599554,0.009707459165742758,0.06756794685476579,0.0,4.363428798070021e-13,2.9193419326720516e-13,2.005508904961225e-13
0,adam,274,0.0,250.0,0.07259537968190759,0.019927609997062688,0.0021810014404345756,0.008000884336199719,0.009745724220428393,0.05266776958335864,0.0,1.105791632151303e-12,2.403502336253257e-13,3.7279627008868045e-13
0,adam,299,0.0,250.0,0.14743377571165903,0.07740071613384919,0.001718308252510284,0.06578646824508001,0.009895939636258906,0.07003305947503681,0.0,1.4565418606562276e-12,1.9328949631130906e-12,8.038186539699773e-13
0,adam,324,0.0,250.0,0.12434649100391239,0.04752027992323834,0.0005450924483277422,0.019534525195176664,0.02744066227973393,0.0768262109792963,0.0,5.815265517463945e-13,7.5982808015386e-13,1.2267834950015846e-12
0,adam,349,0.0,250.0,0.06634351555656126,0.016079707409817963,0.0009696822383575967,0.007115614671751348,0.00799441049970902,0.0502638080447687,0.0,2.2808313112353534e-13,2.350986128205811e-13,2.899317778519129e-13
0,adam,374,0.0,250.0,0.051470445490786956,0.013032858611703994,0.0008066391500794127,0.004639708270428381,0.0075865111911962,0.038437586775443684,0.0,5.70588836468561e-13,1.5250136265312856e-13,3.729037933590553e-13
0,adam,399,0.0,250.0,0.14961663318428825,0.08407559773158035,0.0008683931372615443,0.07360090158591748,0.009606303008401332,0.0655410353477044,0.0,1.4170213894990178e-12,2.313981846173517e-12,1.2336262058817177e-12
0,adam,424,0.0,250.0,0.09438797063323154,0.04408753352055482,0.0004635258872141657,0.019302052641507972,0.02432195499183268,0.05030043700812197,0.0,4.780230758147189e-13,8.694821978189078e-13,1.315901728469278e-12
0,adam,449,0.0,250.0,0.07764097227625447,0.03562855970009483,0.000537866860935351,0.015270474262734488,0.019820218576425,0.042012412471879666,0.0,5.942776775739324e-13,6.576270354020764e-13,1.0524476229717556e-12
0,adam,474,0.0,250.0,0.06633726805549553,0.024342954776796544,0.0007756039866185544,0.018978903214096836,0.004588447576081155,0.041994313174455844,0.0,1.1856041812586251e-12,6.505711506206372e-13,1.9820785000069076e-13
0,adam,499,0.0,250.0,0.04504245040742919,0.0101093167590641,0.0002972447706633014,0.003902634845108266,0.0059094371432925315,0.0349331335439693,0.0,1.6268267772679884e-13,1.4164689800379405e-13,2.971255897997636e-13
0,adam,524,0.0,250.0,0.034985054678518354,0.00898274415922249,0.0003549214718591953,0.002741945389312841,0.005885877298050454,0.026002310413757102,0.0,2.406797112201903e-13,9.078708630374693e-14,2.947882935110253e-13
0,adam,549,0.0,250.0,0.0775176138018712,0.03404641462853705,0.0005092779486704328,0.02682777907749661,0.006709357602370008,0.04347119906659192,0.0,6.019155640758456e-13,9.995715178639418e-13,6.842521797428721e-13
