window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,1.7263508806392818,1.294763160411734,0.10027777777834793,0.19448538263338613,1.0,0.43158772013724467,0.0,1.2994440526789297e-12,8.066008965184001e-12,8.999999999999995e-12
0,adam,24,0.0,250.0,0.3455017363452149,0.15689070403265554,0.01750248294773927,0.030992236522425685,0.1083959845624906,0.18861103222044362,0.0,5.6518724752053545e-12,9.033396070222855e-13,1.2611990863183733e-12
0,adam,49,0.0,250.0,0.280801837103479,0.10567754088574037,0.0012714179950403133,0.02847261278062765,0.0759335101100724,0.17512429612526595,0.0,1.9348195874237588e-13,7.221154938056218e-13,8.685487546029344e-13
0,adam,74,0.0,250.0,0.2339921095005349,0.0761993595950341,0.0006107316894926795,0.01913385488771517,0.05645477301782625,0.15779274981130964,0.0,3.6626391612635726e-13,5.434759690029793e-13,6.868801362860799e-13
0,adam,99,0.0,250.0,0.19600969330364496,0.06098094802002141,0.0029129044737534224,0.0285690839762778,0.02949895956999019,0.13502874518661995,0.0,7.518282895450641e-13,5.504961784554333e-13,3.9788616823881353e-13
0,adam,124,0.0,250.0,0.14103630832714906,0.03494680012960165,0.0007974659041853193,0.010817330284002955,0.02333200394141337,0.10608950809936642,0.0,2.697587746462728e-13,2.8259464593135567e-13,4.096913745576765e-13
0,adam,149,0.0,250.0,0.15721914771271223,0.04720581873277274,0.0015302433100925655,0.02750308866497771,0.01817248675770247,0.11001332888158706,0.0,7.433275940190083e-13,5.816775916493657e-13,3.1691396096888043e-13
0,adam,174,0.0,250.0,0.11539573465674612,0.02859301029315965,0.0019405517125634369,0.010224592846618192,0.01642786573397802,0.08680272426456076,0.0,5.838743605444888e-13,2.806189711369785e-13,3.779233436370705e-13
0,adam,199,0.0,250.0,0.10221155713392142,0.027910629286600735,0.0032675294549338848,0.011877915600870065,0.012765184230796787,0.07430092774718365,0.0,1.1513174032756588e-12,3.0246752276566284e-13,3.5663462679732217e-13
0,adam,224,0.0,250.0,0.10425744165217968,0.03054088583576091,0.003794272943795771,0.01587980301125846,0.010866809880706678,0.0737165557155975,0.0,1.3101367816510027e-12,4.3487789048738944e-13,2.7287104947888154e-13
0,adam,249,0.0,250.0,0.0913252344817106,0.026462300079753302,0.0034556379502490723,0.013131060413409446,0.009875601716094785,0.06486293430033377,0.0,9.981840697687977e-13,3.8108473285738943e-13,2.81784477617586e-13
0,adam,274,0.0,250.0,0.11086955565527541,0.045204101880873655,0.003239258192373772,0.017116395216524333,0.02484844847197555,0.06566545367188041,0.0,1.1854955561532912e-12,6.870482337856412e-13,1.1907059586224055e-12
0,adam,299,0.0,250.0,0.14973487051103426,0.06674782357064518,0.0020173956209476084,0.0254850899452125,0.03924533800448508,0.08298704683818466,0.0,7.529094105199175e-13,1.110275100194528e-12,1.7230859318583352e-12
0,adam,324,0.0,250.0,0.09629103676143036,0.025917193455003512,0.0011941131694515946,0.009078099744927275,0.01564498054062464,0.07037384320451406,0.0,3.100036611498187e-13,3.4047012882086335e-13,6.348942690938599e-13
0,adam,349,0.0,250.0,0.07415064917492954,0.02030971066750297,0.001735966487344309,0.0076940367471006075,0.010879707433058054,0.05384093840419176,0.0,4.915425670912666e-13,2.5472688131250175e-13,5.082146382221332e-13
0,adam,374,0.0,250.0,0.059983561064004154,0.016347001640357545,0.0015187285554126248,0.007224207055953328,0.007604066028991592,0.04363655931821204,0.0,4.641921109996224e-13,2.371445301415294e-13,3.4342895371902153e-13
