window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,1.7263508806376564,1.294763160411734,0.10027777777834793,0.19448538263338613,1.0,0.43158772013724467,0.0,1.2994440526789297e-12,8.066008965184001e-12,8.999999999999995e-12
0,adam,24,0.0,250.0,0.35308407135228376,0.16802953253284247,0.018463818841930584,0.03148071337123836,0.11808500031967353,0.1850545387288134,0.0,5.888200487612151e-12,9.689298656593088e-13,1.3317156255455953e-12
0,adam,49,0.0,250.0,0.29114928480049773,0.11470186058846335,0.0017576770018619431,0.030091092012388944,0.08285309157421247,0.17644742412075523,0.0,3.500892047204469e-13,7.650483648390248e-13,9.37229866908478e-13
0,adam,74,0.0,250.0,0.23731606893766974,0.08041288482466338,0.00038343649542008546,0.020148668875511457,0.05988077945373184,0.15690318401959438,0.0,1.2474936827445984e-13,5.680298354718744e-13,7.161212414978811e-13
0,adam,99,0.0,250.0,0.19652987062366872,0.07143476228462572,0.0030651656051680254,0.022020601880126115,0.046348994799331585,0.12509510824169853,0.0,5.960910122761296e-13,5.369046101218801e-13,8.663454077423234e-13
0,adam,124,0.0,250.0,0.14323426283405333,0.03829395152326005,0.000814438544522542,0.011284023259509515,0.026195489719227992,0.10494031121321074,0.0,3.1246945179497346e-13,2.9859262084034593e-13,4.682360196564883e-13
0,adam,149,0.0,250.0,0.12515371529599134,0.03405879738957296,0.0013726763387129162,0.015666599356317396,0.017019521694542645,0.09109491780813295,0.0,4.0263225879278916e-13,3.4847383075545597e-13,3.1184935132855517e-13
0,adam,174,0.0,250.0,0.10753765882803118,0.030187492995183095,0.0020175517890892508,0.011256576083686026,0.01691336512240782,0.07735016573369911,0.0,7.212170733225645e-13,2.8584380418302075e-13,4.3871238837256747e-13
0,adam,199,0.0,250.0,0.1734678729081477,0.07695981116035408,0.0024470722195388656,0.061173428649011145,0.013339310291804081,0.09650806164734033,0.0,1.0426747266453193e-12,1.268624630970458e-12,6.172436752874622e-13
0,adam,224,0.0,250.0,0.1005970707090791,0.03201041625810639,0.0018011479686169314,0.010587752177822344,0.019621516111667115,0.0685866543505868,0.0,8.762630410628541e-13,3.4194566236704525e-13,6.691708301334226e-13
0,adam,249,0.0,250.0,0.08332819135512523,0.027340079291330283,0.0020235911024643095,0.00966608606850876,0.015650402120357215,0.05598811196208927,0.0,9.50877411295684e-13,3.005592954478291e-13,6.535616049957316e-13
0,adam,274,0.0,250.0,0.08564081851156527,0.03092048919552061,0.0014025800219137886,0.022442746076436308,0.007075163097170514,0.05472032921283246,0.0,6.506338738758753e-13,6.512318447356925e-13,2.5150098074285897e-13
0,adam,299,0.0,250.0,0.08009160126547374,0.03456116182287073,0.0010763760330904809,0.013075092110852901,0.020409693678927348,0.045530439338057276,0.0,8.498151499371443e-13,5.021441053393479e-13,1.064289908977184e-12
0,adam,324,0.0,250.0,0.0458176716208438,0.010409274358367124,0.0005725237545432897,0.0032357145310679307,0.006601036072755903,0.03540839715696866,0.0,6.474999041383989e-13,1.0919863624232262e-13,2.9072750338901333e-13
0,adam,349,0.0,250.0,0.23556294948505332,0.1515108811291741,0.0015730545514674647,0.13709942305839823,0.012838403519308388,0.08405206825036464,0.0,3.773601051981647e-12,3.5146391363274448e-12,1.973492276462586e-12
0,adam,374,0.0,250.0,0.07658564769172427,0.01592227991236304,0.00028506390643607844,0.00853208342250602,0.00710513258342094,0.06066336767455944,0.0,2.408874407087501e-13,3.0448334079758766e-13,5.167567141374746e-13
0,adam,399,0.0,250.0,0.0917160324861425,0.04276485520564958,0.00046056472106697344,0.018127791847247582,0.024176498637335023,0.048951177175852394,0.0,3.704247455847961e-13,7.716714668275514e-13,1.239513563286414e-12
0,adam,424,0.0,250.0,0.07135600875900183,0.027962647172044476,0.00042175588356437445,0.01186745351753984,0.015673437770940265,0.04339336148219572,0.0,2.825022241581926e-13,4.99823055272167e-13,8.634883796594889e-13
0,adam,449,0.0,250.0,0.0714376927050971,0.027561182060025873,0.0005773402051466108,0.02171429833885136,0.005269543516027902,0.043876510540040076,0.0,8.22970465376809e-13,6.969753053159187e-13,3.205797292268742e-13
0,adam,474,0.0,250.0,0.05733290598910021,0.019116664857389443,0.0004625128296405992,0.014093412789415252,0.00456073923833359,0.03821624102628541,0.0,5.475711531374016e-13,4.642800674403452e-13,2.1835905860255705e-13
0,adam,499,0.0,250.0,0.06629165154740853,0.02943979137728693,0.0006375117480244454,0.012574195112116998,0.01622808451714549,0.03685186006424557,0.0,7.761992074636518e-13,5.602683675502301e-13,9.301181952883932e-13
0,adam,524,0.0,250.0,0.05696757757395142,0.022084466844386766,0.000562881291265489,0.009182216899839822,0.012339368653281453,0.0348831106232998,0.0,6.637132658577554e-13,4.1292942993657735e-13,7.384486417385895e-13
0,adam,549,0.0,250.0,0.059936281383807244,0.02074421153889813,0.00046052110761789455,0.015113136479290558,0.0051705539519896785,0.03919206973830958,0.0,6.077007562156082e-13,5.148902796876247e-13,3.975156695875962e-13
0,adam,574,0.0,250.0,0.05379841281753749,0.014403396184821856,0.00032345749619498465,0.008807609546539693,0.005272329142087178,0.03939501652579547,0.0,2.726145346397706e-13,3.197006781572739e-13,4.3823985388247305e-13
0,adam,599,0.0,250.0,0.05718127412076734,0.016157240930509503,0.000342482108763977,0.006995016792987919,0.008819742028757608,0.04102403308308151,0.0,2.800088660434315e-13,3.405919266054351e-13,5.596053281164566e-13
0,adam,624,0.0,250.0,0.024369747225553545,0.006581956380229953,0.0002882259624754669,0.0017350445847210943,0.004558685833033392,0.017787790737585813,0.0,1.6351651038282314e-13,6.020262692638575e-14,2.419980082877569e-13
0,adam,649,0.0,250.0,0.044398158384952355,0.028806137100333088,0.0005446737414798971,0.023368804806818994,0.004892658552034198,0.015592021175898947,0.0,8.07380883297161e-13,8.112695694187288e-13,3.7667498309300924e-13
0,adam,674,0.0,250.0,0.024778844237675027,0.008313150574895402,0.0004813732213313322,0.002682722583680199,0.00514905476988387,0.01646569355343546,0.0,4.893291208118021e-13,1.2210911657256633e-13,3.2877195887705387e-13
0,adam,699,0.0,250.0,0.04866837397928167,0.02413135120553507,0.0007620261111134689,0.010801994834658477,0.012567330259763126,0.02453702266520612,0.0,7.627310363626609e-13,4.566834843647267e-13,7.631326279395277e-13
0,adam,724,0.0,250.0,0.023751987259338584,0.009454275713328564,0.000316359043296224,0.0030674940775319627,0.006070422592500377,0.014297711437393534,0.0,2.5010142916987586e-13,1.4147235067278296e-13,3.9022064988818935e-13
0,adam,749,0.0,250.0,0.08822957589407869,0.0634872696384475,0.0009873731147912847,0.02612347240773321,0.036376424115923005,0.024742306147232804,0.0,1.2605634646104425e-12,1.236112940604664e-12,1.8035927008553235e-12
