window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,1.7263446467214338,1.2947584849742924,0.10025666883375696,0.19450181614053544,1.0,0.43158616165809754,0.0,1.299170513584679e-12,8.066690521886117e-12,8.999999999999995e-12
0,adam,24,0.0,250.0,0.3772950578357605,0.18269443619625214,0.022923305163207525,0.035601083498712396,0.12417004753433222,0.19460062154834526,0.0,7.2200678397759175e-12,1.031535973422918e-12,1.4535140434325737e-12
0,adam,49,0.0,250.0,0.29817343543906233,0.11981054686643611,0.0016685247963695417,0.030505565943648855,0.08763645612641771,0.17836288848092585,0.0,3.5937573423659754e-13,7.924626662013375e-13,1.0245649615386599e-12
0,adam,74,0.0,250.0,0.23484980486741408,0.07951287102275631,0.0004324153892611067,0.019478907594213585,0.059601548039281624,0.15533693375048085,0.0,2.221562663055341e-13,5.570534130238721e-13,7.200001503237651e-13
0,adam,99,0.0,250.0,0.18317450400463398,0.05485931326024886,0.0022197994869569307,0.0231910318637285,0.02944848190956343,0.1283151906469571,0.0,5.930410205572836e-13,4.662043024298924e-13,3.7379016580514287e-13
0,adam,124,0.0,250.0,0.13417264208977236,0.03431460624645284,0.000826355236855486,0.010630860019729078,0.022857390989868276,0.09985803574440617,0.0,3.334083236208517e-13,2.706554850288119e-13,3.9955846507224225e-13
0,adam,149,0.0,250.0,0.12780373001785547,0.04146149094537545,0.0021963790230387827,0.014473955869921716,0.024791156052414953,0.08634223897229172,0.0,1.0420345254816996e-12,3.7564711444716657e-13,6.681842603813072e-13
0,adam,174,0.0,250.0,0.10661398593661688,0.02815226756209114,0.0026499574926567297,0.01323593172005868,0.012266378349375726,0.07846171827355787,0.0,1.235458335016936e-12,3.3163848993054343e-13,2.580325550807057e-13
0,adam,199,0.0,250.0,0.0900326002036661,0.02242875202377019,0.0028586639328085114,0.009083166561595565,0.010486921529366115,0.06760384807798397,0.0,1.5206931858185174e-12,2.567302809778666e-13,2.5147446862165205e-13
0,adam,224,0.0,250.0,1.7244352467855708,0.9136104068679272,0.003556522662277969,0.8736740205032824,0.03637986370236681,0.8108248398151899,0.0,4.809991012848768e-12,1.3720781281617656e-11,1.2516095152820017e-11
0,adam,249,0.0,250.0,0.14822339512354005,0.0455646115267261,0.0027380334188901066,0.018843349569741947,0.023983228538094044,0.10265878349708346,0.0,2.2941723514491924e-12,6.858427274499178e-13,6.265879610728728e-13
0,adam,274,0.0,250.0,0.11041428621509766,0.023406751944069215,0.0008336671978803015,0.00887604799054568,0.013697036755643235,0.08700753417111125,0.0,3.369685775800436e-13,3.25247560022424e-13,2.823048766944877e-13
