window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,2.0370608033234614,1.527795602426088,0.10025666883375696,0.4275389335923308,1.0,0.5092652008086961,0.0,1.299170513584679e-12,4.6242611057346566e-11,8.999999999999995e-12
0,adam,24,0.0,250.0,0.4684612112990207,0.24013968414149592,0.015911673501695294,0.10681693246950671,0.1174110781702939,0.22832152706701314,0.0,8.706235237514699e-12,7.409379711342185e-12,1.90703390893952e-12
0,adam,49,0.0,250.0,0.3715865003105186,0.16084314909959066,0.007579634865243973,0.07392785570978741,0.07933565852455927,0.21074335111909123,0.0,2.1613812102265843e-12,4.7968892869019534e-12,1.6473218268664962e-12
0,adam,74,0.0,250.0,0.3308425260789225,0.1318774047096972,0.00029251370261703795,0.06563477453487745,0.0659501164722027,0.19896512127614527,0.0,2.3809725405380876e-13,4.344460223964803e-12,1.420785146410486e-12
0,adam,99,0.0,250.0,0.2931719106987443,0.11429492321674614,0.003551025711993882,0.07741876958452262,0.03332512792022963,0.1788769873850057,0.0,8.353672962898586e-13,3.738310792711045e-12,6.339413368349433e-13
0,adam,124,0.0,250.0,0.2120100852785341,0.06913619920757834,0.0015729256819428006,0.03620451853319993,0.03135875499243561,0.1428738859726793,0.0,6.78742255887665e-13,2.3563126926838125e-12,9.534540159062415e-13
0,adam,149,0.0,250.0,0.1726606773341982,0.05676112719666096,0.001840977642222322,0.029378564495932187,0.025541585058506455,0.11589955003736872,0.0,7.790921413953247e-13,1.7652707859176857e-12,1.027709402288471e-12
0,adam,174,0.0,250.0,0.21646367585841836,0.06738448307855172,0.00274610511359904,0.03753987220737123,0.02709850575758144,0.14907919268123956,0.0,1.4352064410174358e-12,2.2426179883411523e-12,8.215510277358794e-13
0,adam,199,0.0,250.0,0.19866536438644905,0.060928953995717045,0.0008263341824713914,0.03425643053927435,0.025846189273971303,0.13773641029281125,0.0,1.859999450371414e-13,2.3015071096965535e-12,7.868190629849909e-13
0,adam,224,0.0,250.0,0.15548350838137845,0.052299062929225995,0.0023842219340913674,0.02826924165281009,0.02164559934232454,0.10318444535248468,0.0,6.476009557813231e-13,1.6635324060760292e-12,8.781535070777138e-13
0,adam,249,0.0,250.0,0.13528919895188252,0.045428753007462096,0.00247717825601942,0.02222564175852086,0.020725932992921813,0.0898604458434999,0.0,9.378773442162315e-13,1.3879075324580004e-12,8.468710792634589e-13
