window,stage,step,t0,t1,total,physics,res_S,res_E,res_I,endpoint_physics,bound,orig_mse_S,orig_mse_E,orig_mse_I
0,adam,0,0.0,250.0,2.037068832062175,1.527801623980123,0.10027777777834793,0.42752384620177514,1.0,0.5092672079933743,0.0,1.2994440526789297e-12,4.6240979205184015e-11,8.999999999999995e-12
0,adam,24,0.0,250.0,0.46843091631127176,0.24012171204036512,0.015915542693864658,0.1067970966941113,0.11740907265238915,0.22830920418039502,0.0,8.70934140141901e-12,7.408728261278523e-12,1.9056062726268142e-12
0,adam,49,0.0,250.0,0.3715850524141633,0.16083930689802733,0.007578575350025921,0.07392293431762818,0.07933779723037325,0.21074574542429977,0.0,2.1608420737309683e-12,4.796487969696118e-12,1.646396013957087e-12
0,adam,74,0.0,250.0,0.3308388461741538,0.13186901318448974,0.0002923725726423272,0.06562905679286696,0.06594758381898046,0.19896983289658443,0.0,2.3800534671544436e-13,4.343993266414013e-12,1.4196637784841994e-12
0,adam,99,0.0,250.0,0.29645948037636516,0.11661350324758174,0.003556825345241706,0.07977798088512339,0.03327869701721664,0.1798459770317922,0.0,8.34652573032706e-13,3.808278538572901e-12,6.275079495201251e-13
0,adam,124,0.0,250.0,0.2123956110238834,0.06905248643738739,0.001576089553916199,0.035225960116408314,0.03225043676706287,0.14334312448819755,0.0,6.67084561663717e-13,2.3294228612183043e-12,1.0180981041696103e-12
0,adam,149,0.0,250.0,0.2653320268254804,0.13101766049112856,0.0018749246881323432,0.08926512056429878,0.039877615238697456,0.13431436623423412,0.0,9.64876597240331e-13,2.385215201452496e-12,2.4762602507407652e-12
0,adam,174,0.0,250.0,0.24607011412107008,0.09099151722764574,0.006155218061999384,0.05355662698282378,0.031279672182822585,0.15507859679614552,0.0,4.340096382597075e-12,3.015447464379214e-12,8.749011832360244e-13
0,adam,199,0.0,250.0,0.18586970768596664,0.058018765963480094,0.0011791280914776048,0.03396624821142301,0.02287338966057948,0.12785094162446828,0.0,2.6839501569011846e-13,2.2107640505457034e-12,6.932514249963863e-13
0,adam,224,0.0,250.0,0.1545184140210027,0.05296156353986,0.0025979713345865674,0.027255606836687124,0.02310798536858631,0.10155685038143193,0.0,8.072218894745924e-13,1.6337709009568785e-12,9.876297841380728e-13
0,adam,249,0.0,250.0,0.1354329656268594,0.04508965093055432,0.0024763658258832614,0.020870309793707194,0.021742975310963863,0.09034331459544681,0.0,8.972700937413005e-13,1.376216815199125e-12,8.718625038279951e-13
0,adam,274,0.0,250.0,0.1932058540240659,0.09987073993870293,0.002236008049406968,0.08598105025221739,0.011653681637078583,0.09333511398372989,0.0,9.209013567660553e-13,2.2093035802817925e-12,3.198018467169527e-13
0,adam,299,0.0,250.0,0.2054688273429373,0.07947151350712435,0.003938388776065255,0.05150657738442832,0.02402654734663078,0.12599731373685735,0.0,2.1591282319969145e-12,2.4588616184884997e-12,6.536320422369062e-13
0,adam,324,0.0,250.0,0.14922517743437333,0.046257729925878247,0.0015734778900853485,0.023765179711447152,0.02091907232434574,0.10296744740911863,0.0,5.702663164438734e-13,1.7291539466651963e-12,6.544792874460227e-13
0,adam,349,0.0,250.0,0.1225434680986037,0.04100049399140265,0.002378190100359659,0.019902482488830656,0.018719821402212337,0.08154297400629672,0.0,7.654029869300259e-13,1.3165904977628075e-12,6.894280543114795e-13
0,adam,374,0.0,250.0,0.10492501374667101,0.033553071069989414,0.0021972825313357467,0.015236525552337682,0.016119262986315986,0.0713719425743121,0.0,8.013909377695911e-13,1.1063046494192509e-12,4.916776876037335e-13
0,adam,399,0.0,250.0,0.13257427506674765,0.05690695770662607,0.0020236978236219615,0.04448232707431734,0.010400932808686775,0.0756673172565172,0.0,6.3831862246623e-13,1.1025501303369413e-12,2.6627948922165074e-13
0,adam,424,0.0,250.0,0.09305649563555897,0.03017843541884649,0.0015611900527711298,0.014051665692421523,0.014565579673653838,0.0628780601124881,0.0,4.4865414905784515e-13,8.967399518607309e-13,3.258296440392327e-13
0,adam,449,0.0,250.0,0.1224090957105491,0.03818379591241251,0.0009547416094071306,0.02862312343194896,0.008605930871056426,0.08422529969505906,0.0,2.2887324557924113e-13,1.2568999914056538e-12,1.0941394581957194e-13
0,adam,474,0.0,250.0,0.13713059728706176,0.06157713708553529,0.0008916033810286993,0.04107736809649947,0.019608165608007117,0.07555346009844867,0.0,1.6000493911042397e-13,1.0981760656307157e-12,3.7680019264685033e-13
0,adam,499,0.0,250.0,0.13300646873779404,0.05988286948108149,0.0009097009524062787,0.04869677655103997,0.010276391977635248,0.07312359915273514,0.0,1.9375752105279805e-13,9.868207821634852e-13,2.1911190575126618e-13
0,adam,524,0.0,250.0,0.17164085506385804,0.0795152803578747,0.0005221056192897688,0.05901613488209318,0.019977039856491748,0.09212557460167453,0.0,9.110474202442041e-14,9.230666918314936e-13,3.20807376424199e-13
0,adam,549,0.0,250.0,0.08336127021667,0.025258148518036996,0.0005069407678629185,0.01362638339935154,0.011124824350822536,0.058103121593900436,0.0,9.631478544658528e-14,8.205303379339584e-13,2.045475332719761e-13
0,adam,574,0.0,250.0,0.07101310222829116,0.020666372011841985,0.00044840259096432764,0.00959109481534105,0.010626874605536607,0.05034673011076438,0.0,6.662163464513352e-14,7.106504287057283e-13,2.1811787532307478e-13
0,adam,599,0.0,250.0,0.06238470607271935,0.019022469740646104,0.0004572989177122364,0.009367162383388616,0.009198008439545251,0.04336223622507643,0.0,6.829572389832047e-14,5.987502607172539e-13,2.070377827293979e-13
0,adam,624,0.0,250.0,0.6455814716633852,0.46717180012091286,0.0016793158541008085,0.17639363386477666,0.28909885040203537,0.17840967143569478,0.0,2.588774288946548e-13,1.082906973880684e-12,1.0663222246070952e-13
0,adam,649,0.0,250.0,0.13849069949030934,0.05834345633030672,0.0012338455403420397,0.0469154698611998,0.010194140928764882,0.08014724305482795,0.0,1.8021903735096341e-13,1.170829836338369e-12,7.766953963746512e-14
0,adam,674,0.0,250.0,0.07861914460495452,0.020523051169700685,0.0009788473289578583,0.010872944693180312,0.008671259147562515,0.05809609332996327,0.0,1.584041475419295e-13,7.495519582971994e-13,1.3531835191834458e-13
0,adam,699,0.0,250.0,0.06575541738656587,0.018452096337415572,0.0004563754035591788,0.011017600238113223,0.0069781206957431705,0.047303320942761136,0.0,5.749632978765501e-14,5.988150795154956e-13,1.6897673801328977e-13
0,adam,724,0.0,250.0,0.056189993748007046,0.01421719138825446,0.0003241923396371106,0.008085636865054476,0.005807362183562873,0.04197280225232477,0.0,3.38439019739528e-14,5.333836885406033e-13,1.263958843457335e-13
0,adam,749,0.0,250.0,0.21417018368593452,0.12613028564205112,0.00032789399635200134,0.08692018664475225,0.03888220500094688,0.08803989793572704,0.0,3.1567251014029255e-14,5.450356914685647e-13,9.791191860689839e-14
0,adam,774,0.0,250.0,0.12689450050526654,0.06058058454541285,0.00041891867525036734,0.051869829501861774,0.008291836368300703,0.06631391585223723,0.0,4.418628911053713e-14,6.449851533644535e-13,4.410409414440529e-14
0,adam,799,0.0,250.0,0.2004807892264737,0.10859518799267055,0.0004699654669213444,0.09229900803911041,0.0158262144866388,0.09188560112666046,0.0,5.967731702226732e-14,6.890634280322129e-13,9.9627342803601e-14
0,adam,824,0.0,250.0,0.28743234049628336,0.1588896869917424,0.000426702528788678,0.13937561596673528,0.019087368496218456,0.12854265339764395,0.0,5.009022001465066e-14,8.061190244498899e-13,1.4064281148000058e-13
0,adam,849,0.0,250.0,0.10270844045534312,0.038650464005779726,0.0004010667467732063,0.02671570235745659,0.01153369490154993,0.06405797634274589,0.0,4.439958804278776e-14,7.80687600628652e-13,1.122194980583271e-13
